w,DC,pitch,k
591.0492,0.59149563,320.72977,7102485.0
582.919,0.60156316,305.55234,7084831.5
530.33215,0.3670301,486.7132,7075036.5
529.56396,0.6318959,369.11725,7071534.0
584.7559,0.5549223,399.05896,7105449.5
605.1676,0.58110714,296.05795,7074733.5
515.3517,0.27511382,526.17316,7071505.5
508.96564,0.42375222,476.9786,7075069.5
527.81323,0.40750968,474.03912,7071647.0
539.41187,0.37527832,480.96893,7073390.5
554.348,0.6037259,366.24698,7074059.0
498.54648,0.548038,458.49222,7102469.5
502.9273,0.44465485,474.66608,7068682.5
534.8267,0.57846195,438.2081,7098335.0
484.06082,0.69171095,381.56433,7081854.5
516.07275,0.41347006,476.94632,7086399.0
597.7296,0.53093326,400.23123,7092556.5
533.6235,0.43035817,466.22348,7069562.5
509.75085,0.52360857,452.37872,7084193.5
501.03018,0.45592713,473.36398,7083504.5
507.0127,0.41332254,480.4935,7067917.0
536.5718,0.44404423,460.09015,7082872.0
499.79523,0.5534053,457.82718,7091071.5
523.27484,0.41399956,475.47275,7080305.5
581.7362,0.61077887,283.9419,7094654.0
587.8505,0.5778661,358.16464,7097724.5
601.8905,0.5809434,309.63098,7076194.5
516.7189,0.4262988,473.49814,7083536.0
493.53378,0.31923702,517.57947,7085462.5
511.1002,0.32148987,509.95337,7114407.0
590.98987,0.57711256,355.96252,7109248.0
498.00217,0.6743366,368.2428,7080702.0
505.57083,0.34358424,504.26483,7079805.0
506.85886,0.44001037,474.4848,7078880.5
613.06445,0.43969545,460.0134,7871519.5
546.2677,0.40886024,455.56647,7548250.0
467.628,0.5283584,458.6477,7570815.0
463.92456,0.55967605,453.45096,7561694.0
570.2437,0.38693818,454.94327,7544130.5
463.53293,0.52868325,458.12997,7555453.0
472.19516,0.50337255,461.14725,7544535.5
464.07687,0.54278064,457.97583,7572168.0
466.30615,0.53812367,457.40543,7570978.5
459.88675,0.54363847,457.93817,7549645.5
486.52502,0.48245272,457.52542,7548916.0
510.60974,0.73034716,430.10385,8354010.0
498.3576,0.56360793,489.19525,8365854.0
472.29196,0.78729314,436.87265,8365012.5
500.31824,0.56282884,489.35205,8377486.0
509.0867,0.5190684,497.4564,8356848.5
510.9818,0.5203107,493.50323,8376998.5
504.16248,0.52458566,497.34595,8386177.5
491.04395,0.5839819,485.62277,8381096.0
510.8264,0.74368864,425.5361,8356094.5
494.3654,0.7569733,433.27505,8364951.5
479.12448,0.7907275,431.1074,8353522.5
467.7541,0.7906029,440.58255,8359111.0
497.5163,0.53171444,494.5936,8386965.0
514.84973,0.5116248,497.0726,8367030.5
517.6877,0.71426183,431.35226,8354616.0
480.9038,0.77332115,436.5034,8376856.5
462.10025,0.8088017,438.38812,8350905.5
482.70224,0.7847379,431.31662,8367899.5
490.93173,0.7726304,430.12692,8361908.0
458.22968,0.81350493,436.90884,8351570.0
508.1404,0.6064326,467.3816,8359232.0
500.2117,0.59600353,476.23965,8388808.0
503.18094,0.59522337,475.007,8382259.0
511.06186,0.72884315,430.95206,8366808.5
498.99774,0.6060148,472.39258,8378180.5
507.7791,0.5241616,493.91745,8385354.0
508.77112,0.58186954,478.88336,8355904.0
477.88324,0.77548987,437.7454,8360004.5
508.8517,0.761333,421.93655,8360466.0
436.33932,0.8702261,437.90063,8352057.0
514.74896,0.7400174,425.4818,8364035.5
517.673,0.5211954,494.13168,8358580.0
441.82892,0.85115206,440.90408,8361113.5
515.1645,0.6122727,462.2892,8361789.0
499.3785,0.57035,487.78522,8367030.0
501.7644,0.59820956,474.4631,8367871.5
493.17307,0.77437776,427.94775,8356068.0
435.0323,0.8676336,439.34976,8352038.0
438.52182,0.8579887,441.553,8367535.0
498.14474,0.52568775,501.33594,8402514.0
467.00778,0.80598575,436.107,8357165.5
489.51218,0.7576729,435.7537,8364214.5
491.12997,0.7736275,428.6527,8364303.5
455.8122,0.8213213,438.8836,8360109.0
488.8138,0.76888263,432.93857,8375724.0
439.33136,0.8597833,440.9889,8357481.5
496.51758,0.78099424,423.87265,8357781.5
452.60086,0.83411694,436.0811,8358059.0
497.9365,0.5244589,497.12607,8396894.0
483.15695,0.7702296,435.8751,8367982.5
492.76102,0.52871376,502.04916,8387580.5
493.531,0.5342587,499.8944,8418199.0
500.2734,0.5553804,493.62305,8360179.5
469.59222,0.7922973,438.08868,8360050.0
512.9798,0.72671425,429.52905,8353854.5
481.9585,0.78875136,429.9728,8355507.5
489.7535,0.7749319,430.064,8357117.0
494.35843,0.75082946,433.8421,8364380.5
480.5132,0.7879314,431.96274,8370823.5
447.36353,0.8333695,439.07758,8353052.5
498.7669,0.5658845,489.331,8357312.0
499.0225,0.5279012,499.54636,8381265.0
521.75934,0.5196573,491.41766,8366532.0
536.37646,0.63242155,448.88773,8362047.0
442.73978,0.8491908,438.74048,8365231.5
526.5881,0.5331786,489.11514,8382814.0
459.2705,0.8184331,437.62073,8353269.5
479.439,0.8011678,428.4417,8358563.5
491.27762,0.5259309,504.37518,8368107.5
436.76392,0.8686603,437.22253,8352796.5
479.67285,0.8138969,423.76093,8353910.5
496.17645,0.7613689,429.93427,8354466.0
501.40778,0.74769366,430.5003,8354827.0
440.75308,0.8538182,441.40497,8350331.5
503.79968,0.5586605,490.6191,8361403.0
511.46414,0.52419686,495.40686,8356947.5
481.8541,0.7767091,434.69275,8361949.5
522.5504,0.73992515,420.46954,8357458.5
516.6857,0.73294896,425.9358,8362225.0
501.51266,0.60380274,471.47122,8358988.5
511.05423,0.5244532,492.48642,8350169.5
434.75943,0.85747343,442.0462,8357805.0
503.31827,0.5793442,481.97296,8352803.5
512.47485,0.5196035,495.58524,8352849.0
446.7207,0.83980983,440.27466,8356500.0
448.68253,0.83811426,439.91443,8355573.0
504.41992,0.60166687,471.2132,8354794.0
497.68918,0.75370103,432.12244,8360280.0
462.96863,0.81801015,434.23044,8356491.0
502.049,0.7535583,428.86942,8362269.0
465.58414,0.7932292,440.862,8360102.0
490.32312,0.7635441,432.40332,8358260.0
472.14536,0.78621465,438.81488,8375095.0
497.6563,0.754138,430.77716,8359322.0
490.70917,0.7585749,434.80615,8366827.0
508.00375,0.7445161,428.26022,8358829.0
462.45358,0.81134385,437.45422,8353473.0
437.23935,0.86563945,438.12595,8357779.5
493.08435,0.60317993,474.92117,8357624.0
452.2202,0.5497418,510.8779,8380887.5
502.37616,0.55756176,490.496,8356336.0
505.32797,0.56786233,485.42105,8361290.5
445.38858,0.844803,438.45792,8359250.0
495.6058,0.76625586,428.92496,8366058.5
499.34875,0.75534815,430.70392,8367913.0
495.74173,0.562009,492.97693,8373495.0
495.39813,0.76635075,428.63354,8357281.0
488.87476,0.7592518,435.45306,8353440.0
508.18427,0.60067326,470.54398,8357676.5
515.9583,0.71704257,431.49377,8354782.0
496.55582,0.770072,427.15,8362648.5
499.0952,0.5706813,486.4395,8355893.0
470.41684,0.7904842,438.98157,8357926.5
493.35016,0.7505809,435.31445,8367596.0
500.8111,0.7394409,433.5947,8359364.0
456.89105,0.5433352,512.38275,8379211.0
486.83862,0.7977352,424.65756,8362298.0
529.6693,0.53180087,487.36243,8384367.0
507.06628,0.7355125,431.16086,8364584.0
438.71194,0.86140275,437.29633,8359590.0
457.68192,0.54151255,515.4837,8388045.0
456.42303,0.81359667,439.70322,8358953.0
503.2401,0.5990128,474.11945,8355287.5
487.0953,0.75831664,437.23157,8375674.5
438.79886,0.8506182,442.32913,8368697.0
501.20505,0.60379833,472.79373,8359587.0
471.20016,0.80325514,433.09903,8356941.5
497.80762,0.5618623,491.64526,8372234.5
438.74866,0.85339797,442.37836,8357174.0
493.21164,0.75032485,435.92532,8381261.0
501.17047,0.5560551,492.6249,8370451.5
512.4842,0.7269922,430.0115,8364124.5
531.4677,0.5343401,485.24335,8374180.5
488.12476,0.7723966,432.07217,8379707.5
458.29703,0.54036444,513.59247,8393181.0
499.8117,0.5865362,480.7456,8378203.0
519.731,0.61300737,461.07193,8387352.5
529.2469,0.5201779,490.55185,8377869.0
513.369,0.7413061,425.71417,8361161.0
448.1399,0.8417187,438.82602,8351470.5
508.98056,0.529478,492.93326,8373581.0
493.68988,0.5204694,505.62503,8381116.0
467.4528,0.8067539,435.69562,8363597.5
505.94733,0.7540322,426.55316,8365886.0
440.5549,0.8523939,442.40408,8350243.0
493.3103,0.7798094,426.61652,8357729.5
507.82178,0.6096246,466.5633,8360691.0
447.4286,0.83126825,441.86737,8355580.5
511.2557,0.5260409,497.14325,8372555.5
449.9687,0.8378706,437.17245,8352425.0
505.80728,0.51816165,498.28424,8368714.0
514.075,0.6025648,467.17142,8355853.0
527.80475,0.53133416,488.68158,8357079.5
466.34647,0.80421567,437.19693,8357191.5
479.29657,0.77518517,436.4063,8361411.0
509.10474,0.5279186,494.53198,8356873.5
526.309,0.52487993,492.98215,8361153.5
470.98743,0.80006814,434.54663,8363663.0
505.33987,0.5234563,500.11682,8369224.0
496.24942,0.60586196,472.9741,8367970.5
487.88785,0.78372616,428.18146,8359671.0
512.05316,0.7345304,428.28766,8357497.0
485.87506,0.7652025,434.63135,8354535.0
497.6504,0.59258765,477.96695,8370825.5
482.75912,0.7832594,431.87488,8355683.0
447.14545,0.8453551,437.73898,8353081.5
530.1256,0.5312062,486.60083,8378843.5
502.69894,0.5576297,491.57465,8380972.0
483.33612,0.77792877,433.2562,8374779.0
463.39386,0.7995806,440.44812,8358745.0
439.19196,0.86664075,438.44135,8355745.0
459.9556,0.8127655,437.18857,8355768.0
496.96158,0.7447754,434.85745,8378323.0
479.57834,0.7680912,436.91757,8358403.0
499.73184,0.5285513,497.75845,8363226.5
478.00464,0.78309596,433.55157,8357054.5
445.607,0.8384116,440.10965,8352717.0
519.31006,0.5263945,490.97223,8363576.5
473.32407,0.79701585,433.64917,8370902.5
506.87933,0.5258552,498.03455,8372709.0
519.66125,0.5804672,475.7797,8356475.5
508.07974,0.52881116,493.08282,8364133.0
499.28082,0.74773926,431.18433,8361947.5
525.77686,0.51859653,493.40515,8355296.5
486.0406,0.78824633,427.97,8356541.5
506.35635,0.5843866,478.72144,8359827.5
504.4754,0.5286132,495.4799,8419521.0
474.806,0.78371245,434.491,8353471.0
479.3356,0.7833667,434.19168,8356447.5
479.78815,0.78903335,432.28293,8356688.5
519.9423,0.5194019,494.1219,8358198.0
474.45532,0.78754747,436.25156,8373775.5
493.08566,0.7749421,427.78372,8370795.5
483.23,0.7779723,433.10516,8361061.0
485.00388,0.76026446,437.0806,8369284.5
496.6112,0.7657427,428.9944,8354307.5
450.11264,0.8446804,436.84015,8358883.0
453.7987,0.8344774,436.69205,8352359.5
489.11313,0.57862884,488.86652,8366358.0
486.94012,0.5765807,490.75043,8363856.5
472.22168,0.78517205,437.87534,8364772.5
487.5606,0.75507975,437.59384,8362351.5
522.42523,0.745031,419.44635,8351241.0
493.22958,0.5629577,493.67206,8360203.0
506.83813,0.52683187,496.9165,8400419.0
474.2443,0.7780244,437.96985,8354991.5
446.8704,0.84019345,441.33032,8357950.5
448.17545,0.827288,441.6565,8358502.5
513.9787,0.7448451,421.94775,8358470.5
487.5614,0.75999033,436.12164,8366644.0
471.94168,0.79433703,436.23816,8374799.5
499.00235,0.52629805,501.39288,8374333.0
464.5169,0.32860515,490.39847,6605020.0
370.38443,0.4612386,498.64713,6555967.0
447.15375,0.33284843,494.56473,6564086.5
380.0052,0.42928255,498.9739,6565458.5
461.70648,0.6573941,458.28488,6557900.5
484.65887,0.34983233,473.1689,6584647.0
432.92145,0.3694251,487.44583,6558035.0
375.3042,0.4544008,496.76367,6555266.5
540.85803,0.32494393,463.13895,6585536.5
402.25305,0.37966368,499.98007,6559518.0
458.54474,0.34463102,485.33252,6585071.5
463.28186,0.34807256,483.16095,6592537.0
461.80643,0.34242043,484.94724,6565601.0
430.7423,0.3732232,487.3869,6555560.0
468.68445,0.35063407,479.51392,6595418.0
419.61987,0.3827943,490.18732,6566207.5
479.4501,0.7712581,429.38263,6562265.5
452.89246,0.36011514,482.2439,6564420.0
366.26263,0.47274214,499.3383,6556048.5
397.61282,0.40751004,495.37042,6558432.0
455.05228,0.32842252,493.15244,6556164.0
436.7983,0.34670714,493.3507,6563319.5
444.15396,0.35495064,487.68625,6557026.0
413.8833,0.40257895,487.6167,6555311.5
470.2063,0.34360906,481.2083,6589812.0
377.19336,0.44197816,498.0714,6557222.0
409.3346,0.3759115,497.10043,6552164.0
519.2097,0.31984937,472.48242,6559925.5
446.0116,0.34029308,491.20306,6551803.5
436.4308,0.3740618,484.56577,6571572.5
418.47415,0.383533,490.52524,6571341.0
420.72556,0.35557088,498.35605,6565714.5
461.32773,0.35513446,480.0962,6573894.0
455.31863,0.3518944,483.75366,6571708.5
399.2007,0.69443685,463.62958,6557844.0
402.16745,0.40728348,492.65952,6558735.5
411.09204,0.38232017,494.47922,6555729.0
450.05566,0.32692808,495.1676,6576517.5
387.0108,0.44685912,491.39035,6569768.5
396.06787,0.4686442,480.99118,6559173.0
511.47043,0.42700455,418.14984,6592378.0
492.7451,0.43737504,422.64746,6559208.0
490.07797,0.33622015,476.6239,6584327.5
439.86392,0.7370109,446.40936,6588813.0
486.99197,0.2834167,501.5618,6613506.5
380.5127,0.6569787,466.02994,6553365.0
551.001,0.4338963,344.1418,6552894.0
402.77698,0.690129,464.14948,6554124.0
506.20157,0.4352041,413.49838,6583538.0
478.0584,0.3086543,493.12604,6592370.0
474.2981,0.33182046,484.21408,6584620.0
505.3543,0.43697044,408.99374,6566792.0
409.93176,0.3898636,493.74203,6580765.0
404.2597,0.40452725,491.60123,6552599.0
469.8366,0.32482937,489.4799,6577946.0
454.82748,0.75206983,439.18735,6585800.5
405.69354,0.68902916,462.5504,6580704.0
472.13632,0.3477032,478.6247,6564215.0
422.03723,0.8352976,432.55157,6552602.0
441.19305,0.33335587,496.3033,6554472.0
458.65356,0.35817906,480.4528,6563666.0
450.21732,0.35546464,484.48392,6561252.5
488.86053,0.69325775,445.0125,6555058.0
459.4679,0.33500051,487.96204,6556621.5
370.65298,0.6860994,461.74643,6554553.5
398.5325,0.3971302,497.35132,6556625.5
436.63446,0.35776302,490.8311,6582231.5
417.73358,0.38532227,490.1131,6561341.0
468.71072,0.3599366,474.87302,6559115.0
430.022,0.35526493,494.29987,6586225.5
426.47372,0.32384592,506.5375,6571263.5
407.5513,0.6711144,465.84372,6566679.5
518.21466,0.41741067,416.87793,6568783.5
458.19162,0.7729856,434.31387,6571085.0
461.20212,0.33312505,489.34167,6570393.0
456.9645,0.36617184,478.70908,6582042.0
425.052,0.37875584,488.95868,6574069.0
483.3431,0.7614447,430.7868,6569104.5
473.5494,0.6621516,455.00308,6578155.5
428.8334,0.35978916,492.59372,6561121.0
442.54956,0.36136454,485.9765,6562629.5
427.62384,0.34252152,499.3048,6564299.0
484.42374,0.33956102,477.61978,6591028.0
480.29877,0.34920573,475.80576,6600987.5
464.50287,0.3452347,483.72687,6594660.0
413.3641,0.3995183,488.83282,6558079.5
499.34323,0.33264765,474.29825,6560744.5
421.6903,0.37417543,491.5289,6569445.0
387.15408,0.44002792,492.18018,6563113.5
455.6179,0.7954293,429.8869,6563773.5
426.0132,0.7337087,450.83286,6579032.5
386.81137,0.43053383,495.23706,6563180.0
431.0415,0.40155852,478.4027,6557175.5
456.8799,0.78714705,430.93094,6583434.5
402.78363,0.69073594,464.01508,6554627.0
514.75275,0.30490565,483.28232,6625282.0
477.41916,0.66846454,452.52393,6596880.0
396.65048,0.40803424,495.85828,6577644.5
480.52432,0.67206067,451.67874,6574091.5
480.32837,0.3521882,474.46872,6601769.0
450.1327,0.79635435,431.1797,6556132.0
477.0223,0.34157902,478.72165,6568783.5
456.37738,0.3113178,499.79266,6592185.0
494.541,0.7097992,439.54742,6568867.0
485.51434,0.6672054,451.22345,6575270.5
405.4489,0.70305175,460.50262,6577385.0
475.91653,0.32859182,486.6571,6616103.5
378.5942,0.44999558,495.63907,6563123.0
441.53033,0.3201422,501.4246,6576757.0
440.73938,0.36407435,486.37418,6568769.5
456.16382,0.3438116,487.51736,6567881.0
413.78174,0.39435568,489.6405,6569637.0
484.18466,0.6688743,451.6647,6560066.0
480.87622,0.34145164,478.44122,6598883.0
381.4807,0.62279963,466.9202,6553659.0
605.325,0.628926,430.3913,8075675.0
611.6192,0.589741,427.2175,8064967.0
443.2931,0.5268898,512.31024,8080946.0
502.1006,0.537744,512.48224,8685766.0
517.49677,0.5554362,502.31912,8726325.0
507.66324,0.5405302,509.4071,8708174.0
401.0887,0.4813878,574.8653,8736378.0
508.99796,0.54974586,507.16125,8692812.0
405.05258,0.46228558,576.1297,8718597.0
499.48972,0.524172,515.91046,8719901.0
509.34244,0.55697477,505.07874,8711057.0
403.96262,0.46555793,575.01227,8729204.0
436.0451,0.727749,456.82605,6264035.0
501.53104,0.42092773,318.50204,6248841.5
457.6315,0.6700477,463.21237,6286556.0
381.88922,0.4243631,496.24072,6266707.5
550.85657,0.7018252,440.87427,6244886.5
457.7975,0.30714414,497.5778,6264998.0
489.57956,0.31242815,485.3785,6318397.0
375.78253,0.43217927,497.3722,6258262.5
565.475,0.69904125,440.0159,6253445.0
568.28766,0.34922338,363.3746,6245420.5
372.29913,0.4320562,499.32358,6250678.5
424.6996,0.64726895,476.66806,6244953.0
390.02347,0.501986,469.80823,6259512.5
385.8038,0.40942213,496.27585,6263465.0
476.30246,0.33941546,473.7426,6266593.5
454.67578,0.68533725,460.78387,6282570.0
382.10587,0.45739603,487.62738,6265978.5
552.3414,0.7217268,436.21274,6252138.5
383.8021,0.44416007,488.5814,6246643.5
449.37628,0.3346377,487.33334,6241893.5
469.1327,0.30470294,495.4769,6284644.0
454.8942,0.3299692,488.65317,6254033.5
383.5234,0.5095137,473.8276,6256422.5
479.5823,0.4116788,398.93597,6255336.5
387.85977,0.47422147,478.7743,6246882.0
446.34216,0.71513826,456.29514,6278439.5
464.8473,0.24129383,520.9818,6282160.0
454.9865,0.3357721,485.96646,6264984.0
487.49896,0.2768931,500.48987,6294888.5
430.7468,0.34125778,494.3096,6267260.5
447.91785,0.65383273,469.40714,6253347.5
400.22455,0.35373527,503.1006,6250198.5
475.7081,0.4384141,341.109,6242460.5
487.33365,0.31199017,483.4226,6266203.5
470.0904,0.25153854,516.2203,6286630.0
453.81717,0.726216,452.21298,6266621.5
448.2048,0.28501347,509.5491,6275419.5
387.3165,0.3855478,501.24423,6251584.5
387.72073,0.49820092,472.96924,6258296.5
376.88208,0.42771652,498.00827,6259114.5
513.16315,0.28060094,490.72787,6294050.0
454.12845,0.3093638,498.0726,6295333.5
382.46896,0.36876205,508.36237,6257413.5
410.12384,0.3586138,497.07812,6252053.5
509.31393,0.3912377,389.4232,6272353.0
448.2231,0.7042831,459.04068,6244551.5
388.23254,0.38477316,501.6933,6253643.0
477.94742,0.31177676,486.40375,6246215.5
496.93777,0.40020138,383.5564,6250303.0
577.5255,0.6596297,449.01144,6251939.0
375.06958,0.4393225,496.2402,6267313.5
538.2152,0.38628274,341.5041,6270381.5
396.02014,0.38530076,496.42426,6250268.5
376.8222,0.5292704,473.12854,6245364.0
439.64337,0.77266055,446.94574,6264147.5
398.90805,0.33671275,509.72095,6246552.5
374.7634,0.37246135,511.53027,6246690.5
484.93845,0.41228834,388.7255,6262542.5
389.1251,0.4199777,490.42023,6243143.0
497.7299,0.29993632,484.18967,6246227.5
386.08942,0.39744398,499.09518,6246355.5
511.35193,0.40562776,348.72348,6265753.0
388.34186,0.41664565,492.08026,6249505.0
416.94135,0.3309847,503.42752,6247083.0
454.3209,0.7846632,441.05276,6257972.5
390.4927,0.45553184,481.9987,6265320.0
478.57907,0.4050648,407.29434,6244206.0
419.95938,0.3585484,491.29544,6242833.5
443.08304,0.3309839,491.5368,6247924.5
392.5631,0.4759512,474.75198,6258489.5
376.58582,0.43982422,495.3222,6249441.0
498.77048,0.31141323,477.3957,6253302.0
469.852,0.79419285,435.8396,6257102.5
438.93634,0.7482827,452.02353,6247749.0
380.04407,0.43405432,494.14536,6255564.5
450.90103,0.67877185,464.05515,6244904.5
457.4615,0.3339208,485.14084,6253393.5
374.03687,0.44065613,496.8597,6261885.5
440.59183,0.6475826,472.1362,6261581.5
423.71317,0.65046984,475.23688,6280241.5
473.63623,0.29900128,495.08127,6265981.5
447.55307,0.70637846,458.54196,6250394.5
422.50714,0.72418904,461.29868,6293008.0
522.42865,0.4134584,241.31705,6257321.5
492.47076,0.30706313,482.89957,6249120.0
411.93414,0.30093762,516.42346,6259675.5
463.18738,0.2903541,503.51553,6299977.5
446.06232,0.67731464,465.36172,6262921.5
461.84024,0.34219775,479.5512,6266505.0
386.76804,0.5108131,469.22256,6246925.0
465.31744,0.32854778,485.55145,6287361.5
443.2993,0.66733277,468.4512,6245051.0
483.48633,0.32461104,478.31772,6270119.0
452.1042,0.33789402,486.02966,6257351.0
448.31824,0.68687177,462.3429,6271036.5
469.84766,0.6920694,455.865,6255689.5
509.07855,0.3992722,355.0562,6242800.0
396.1333,0.36436233,502.65323,6250865.5
444.82373,0.30596027,501.78882,6266998.5
450.24188,0.7263893,453.25644,6258036.0
494.59732,0.30950016,483.5718,6293307.5
390.13013,0.42739943,488.42255,6249291.5
444.8556,0.6767914,465.5434,6266859.5
492.38162,0.30714843,484.78113,6288150.0
383.0021,0.41775924,497.03693,6273645.5
444.74387,0.34624407,486.38354,6278491.0
447.37064,0.68079925,463.47806,6296507.0
429.724,0.6516951,473.21298,6292105.0
461.171,0.33127868,485.01956,6265911.0
